CUENTA_USUARIO,ALIAS,DESTINATARIOS,CODIGO_INSTITUCION,TIPO_CUENTA,CUENTA,LIMITE_DE_OPERACION,Num_Operaciones,RFC_OBLIGATORIO,Email,TIPO_PERSONA
8503,lopezjohn,Jared Fleming,40012,CLABE,012969010459587552,8832,5,HEA220524G4L,thomasmyers@example.org,MORAL
6215,whitneyharold,Darryl Harper,40012,CLABE,012816894263682278,86100,20,JON161121TBX,belinda67@example.net,MORAL
4832,cchandler,Mr. Jeffrey Ryan,40012,CLABE,012943893131211623,40313,30,MAR030430PR9,robert15@example.net,MORAL
3729,jessicarussell,Gregory Myers,40014,CLABE,014868795385814437,2281,50,PAPJ8406165H9,frankroberts@example.org,FISICA
8333,myersjoan,Danny Mitchell,40012,CLABE,012880031398290099,62486,4,EVHR850326BEX,joneskevin@example.com,FISICA
8805,gnewman,Tyler Harris,40002,CLABE,002244021956761537,97578,22,WHI230817KUD,haley14@example.net,MORAL
1582,alang,Joseph Garcia,40012,CLABE,012722708735212777,39092,7,MCM030625THA,nicole97@example.com,MORAL
6101,ericpatterson,Anthony Hernandez,40044,CLABE,044989763081593699,13164,45,WRHJ640724BQU,madison29@example.org,FISICA
8021,briannaknox,Paul Preston,40002,CLABE,002386031884415962,51281,33,BOHJ680514N41,iterry@example.org,FISICA
5102,potterjoshua,Amanda Liu,40002,CLABE,002459746374058377,50787,3,STO070309FGS,barrettwillie@example.com,MORAL
2335,perrydarrell,Nathan Harris,40021,CLABE,021158468048484362,71849,5,MOMM9005214NV,davisdonald@example.com,FISICA
9588,davidmason,Jennifer Nelson,40012,CLABE,012390211555684052,3114,33,DACN64070250Q,daniel37@example.net,FISICA
2316,reesediane,Garrett Zamora,40002,CLABE,002154035083531697,62077,25,DOY221119X2L,crawfordalicia@example.com,MORAL
3000,whiteronald,Jason Evans,40021,CLABE,021700668641297626,22975,23,GRJK740208UB0,wilsonmartha@example.org,FISICA
2899,caitlin79,Blake Simmons,40044,CLABE,044502718103476614,87771,9,DAV2009260K3,carriechen@example.net,MORAL
2044,carrie81,Sherry Nunez,40044,CLABE,044647930615486223,3095,11,STE040825ULR,cjones@example.com,MORAL
7251,vazquezbrittany,Rachel Humphrey,40044,CLABE,044015190668427431,51428,45,HAWP970802PFW,teresa04@example.net,FISICA
9802,vayala,Michael Leonard,40044,CLABE,044458825974787095,6802,22,EDMK930326JXS,oliviahaas@example.org,FISICA
4904,kjohnson,Julie Powell,40044,CLABE,044668105125313582,18751,50,NEMH880220AKB,juliemartin@example.com,FISICA
6609,millerleslie,Theresa Petersen,40012,CLABE,012546175649495448,68635,44,STA030127RDL,justin51@example.net,MORAL
3789,martinrodgers,James Morales,40002,CLABE,002244159053297257,50208,32,RIMB550306HWB,anthonymorgan@example.net,FISICA
3716,staceyperez,Kayla Bennett,40021,CLABE,021803844142596566,9906,10,ROWK471020SQD,hicksjessica@example.com,FISICA
2408,bergrichard,Edgar Johnson,40044,CLABE,044874514662922009,67790,22,MITJ5102074B9,ronald45@example.org,FISICA
3507,owalsh,Amy Smith,40014,CLABE,014869344167768873,95361,48,CLBJ651104N0P,matthew87@example.com,FISICA
4066,michaelward,Mary Carlson,40021,CLABE,021005552679244549,10461,2,ZIVT770208KSX,larrysawyer@example.net,FISICA
1146,rmccoy,Robert Jones,40044,CLABE,044767254887600161,83880,48,GUT060530YF0,pthompson@example.net,MORAL
8336,wwallace,Gregory Spencer,40002,CLABE,002494145474586917,56020,47,GURJ571220R9Z,erikavasquez@example.net,FISICA
2014,ritterjason,Zachary Wells,40002,CLABE,002791270864135942,7634,28,PHGD541022CPH,crystal77@example.org,FISICA
3863,karenbeard,Robert Williams,40002,CLABE,002253824424749828,72002,23,VAL120318OWM,riveraaustin@example.net,MORAL
7006,landerson,Angela English,40012,CLABE,012594489852527230,32228,21,CAR020504FVP,nshort@example.org,MORAL
6607,leahshelton,John Roberts,40014,CLABE,014109066977749921,50150,46,WIHC750526CDU,blin@example.org,FISICA
9125,megan64,Colton Nelson,40002,CLABE,002755344911109387,88538,5,HAR160606KNY,christopherhoward@example.org,MORAL
5292,grossjackie,Kevin Davis,40012,CLABE,012388743501653530,98884,27,MOR150302JXY,david52@example.com,MORAL
4080,williamsronnie,Pamela Robinson,40012,CLABE,012839900997940927,37696,49,DOTB460724DM8,mduncan@example.org,FISICA
5588,william86,Gail Padilla,40021,CLABE,021178550688817301,7252,26,BAT190805Z8O,cindy50@example.net,MORAL
8392,erikabailey,Gerald Boyd,40021,CLABE,021455414634502013,24879,45,SEX130703AF0,kennethhoward@example.org,MORAL
4330,zwright,Jason Baker,40002,CLABE,002850022308815952,46264,33,WIL110821F4C,brianna97@example.net,MORAL
4058,vegaamanda,Jesse Murphy,40044,CLABE,044296724161707245,46032,24,ROB070501QCD,grahamjennifer@example.net,MORAL
5309,curtisdavies,Jerry Martin,40021,CLABE,021733923545561006,89465,6,SAJJ450821W44,alexguzman@example.com,FISICA
4502,melaniehess,Eric Byrd,40021,CLABE,021947989997385374,11610,50,MABN511001CHQ,joannburnett@example.com,FISICA
8608,jamie62,Kimberly Vega,40044,CLABE,044920379052286313,95614,24,BAR030610DRZ,jmartin@example.com,MORAL
2909,gomezkristin,Chelsea Foster,40044,CLABE,044066065462049494,82012,13,CAS0408252SQ,mark35@example.net,MORAL
3961,cparsons,Michael Hodge,40002,CLABE,002738284303443240,1091,17,COWD680511T69,charles00@example.com,FISICA
9739,annehendricks,Samuel King,40044,CLABE,044190165334658350,49395,47,GAPD9102084QA,sbell@example.net,FISICA
9796,hernandezrebecca,Brianna Allen,40012,CLABE,012416554864255081,39415,27,NEW151104QSJ,fitzpatrickpatrick@example.org,MORAL
1183,thoffman,Donna Robles,40012,CLABE,012741129665771067,79224,21,JOH150128OC3,emilybenjamin@example.org,MORAL
5103,wardjennifer,Penny Burke,40044,CLABE,044204833743617587,41888,28,ALSM480429QMF,smithcole@example.org,FISICA
1341,apratt,Charles Guzman,40002,CLABE,002938883460840009,90706,7,TAMP7802221JC,thomas76@example.net,FISICA
9418,sarah89,Sydney Banks,40021,CLABE,021931985052413377,81719,30,DAV1309158NG,joannahunt@example.net,MORAL
6375,megan15,Timothy Rogers,40021,CLABE,021711423895952511,62089,3,DALA990830CD7,hsoto@example.net,FISICA
6547,davidjohnson,Thomas Hester,40002,CLABE,002329515671332470,86204,44,EVA120129VZ5,qcolon@example.com,MORAL
4763,franciselizabeth,Edward Hughes,40012,CLABE,012995558028443702,87420,27,JOH010319UB8,xolsen@example.net,MORAL
7871,kevin13,Erica Knox,40014,CLABE,014095752955155932,12050,4,HOWJ790614W38,michelekent@example.com,FISICA
1295,darin59,Phillip Williams,40044,CLABE,044246110044559231,16163,17,LEW220320O2C,tsimon@example.org,MORAL
9435,omartin,Ashley Garrett,40014,CLABE,014445627705821582,45964,3,JOS010915WX3,elijah81@example.org,MORAL
4210,wolfheidi,Sheri Powell,40044,CLABE,044275279622941150,49639,50,PEEJ931112P2G,derrickkeller@example.net,FISICA
9960,alexis11,Arthur Grant,40014,CLABE,014870610762805257,97282,24,GOO140205GBL,miguel69@example.org,MORAL
7554,christophermyers,Samantha Lawson,40002,CLABE,002338951301820205,53025,30,ROMS030806NFG,robert34@example.net,FISICA
5250,andrea26,Cameron Parker,40044,CLABE,044980897142328712,86196,35,MCC240828M1J,scottcollins@example.org,MORAL
5089,austinadams,James Moore,40002,CLABE,002557055213384436,98924,14,SIM100330215,kyle83@example.org,MORAL
8678,andradeheather,John Gomez,40021,CLABE,021295555741182102,70470,6,BAR000417L6C,shawnjohnson@example.com,MORAL
2517,briantran,Philip Johnson,40021,CLABE,021662283216086922,61220,30,WIL210310SUI,festrada@example.com,MORAL
9219,hornemargaret,Matthew Rodriguez MD,40044,CLABE,044020723186834777,24342,15,PESB340505PBI,amymoore@example.net,FISICA
5460,joshua57,Jessica Wilson,40012,CLABE,012506693133659152,51750,44,VAWN040607Q2E,mlutz@example.net,FISICA
4224,jgarza,Susan Davis,40021,CLABE,021506090658195877,69229,2,JAC050407XLC,ewilson@example.net,MORAL
4448,jodyserrano,Jennifer Gamble,40014,CLABE,014693850185025221,53253,40,CHA020419PK2,kimberlypennington@example.org,MORAL
7889,rhonda50,Jason Allen,40012,CLABE,012012639620601707,20656,1,GUWV7704125HG,nielsenmaria@example.org,FISICA
1096,youngemma,Robert Young,40014,CLABE,014692238369694652,77107,7,"YU,130310QGI",katrinabrown@example.net,MORAL
7178,kmeyers,Brendan Hess,40014,CLABE,014302998288849068,33198,40,SMI060316MER,joshuahayes@example.org,MORAL
6653,lindapowell,Alexandra Miller,40044,CLABE,044970498707021917,68780,38,HAGD540604OQY,thomasjamie@example.com,FISICA
3034,andrew28,Lori Burke,40044,CLABE,044930308565846395,37498,29,ONCM621014RB4,fcastro@example.net,FISICA
8518,wyoung,Jeremy Young,40044,CLABE,044314681876950630,26969,18,MCSP690909AEK,billy75@example.com,FISICA
2578,mlloyd,Kerri Love,40014,CLABE,014328345620360693,15631,45,COL160308RJB,richmondamy@example.org,MORAL
6834,trevorpacheco,Carlos Johnson,40021,CLABE,021067938788210271,98739,2,OLFZ990801AGE,myersapril@example.com,FISICA
7224,kimryan,Matthew Jones,40014,CLABE,014153985564419157,78941,36,CHEI971218IB0,singletonbrianna@example.com,FISICA
9398,huangjacob,Ryan Campbell,40012,CLABE,012003070332674154,13067,13,KIN170224QQ1,steven23@example.org,MORAL
1388,vanessa25,Jerry Gibbs,40014,CLABE,014819262508926735,79178,25,LETG4102097Z5,george87@example.com,FISICA
1448,xstewart,Jonathan Stone,40002,CLABE,002655029834335696,33129,36,VESN97110417O,mbaker@example.org,FISICA
1689,gonzalezjoel,Tracy Holt,40002,CLABE,002742743706291635,22162,40,COPS831011HWP,owilliams@example.com,FISICA
2292,stephanierussell,Lynn Rosario,40021,CLABE,021225377850247626,60313,27,ARPE970314R30,durhammiguel@example.net,FISICA
3636,michelle49,Patrick Smith,40012,CLABE,012018750192943708,66762,50,ALMG7908051VK,zwilliams@example.com,FISICA
3847,mindyhernandez,Sean Mccarty,40002,CLABE,002067034402039205,28332,25,GRWJ8004171EI,christina67@example.org,FISICA
4079,scott77,Carol Hanson,40002,CLABE,002058273894278505,37200,48,JEN041111R6U,paceamy@example.net,MORAL
9813,lshort,Jacob Gomez,40014,CLABE,014816897015390651,53133,23,BRWS800930GY3,williamhill@example.com,FISICA
5398,hernandezrobert,Kyle Bradford,40044,CLABE,044655519040637817,9033,49,GOSM430502TFE,andersontom@example.org,FISICA
3146,stevenbranch,David West,40012,CLABE,012440603872768061,67639,17,LAR200412L61,sbeck@example.net,MORAL
1064,ashleyadams,Austin Valenzuela,40002,CLABE,002133855292161448,28989,37,BAU131028V7P,rbauer@example.com,MORAL
7535,christina33,Jeremy Miller,40014,CLABE,014184181324392383,60579,24,MCD020116Q7T,mcmillanalexandria@example.net,MORAL
3742,travis21,Henry Strickland,40012,CLABE,012205245961396787,72983,39,LEV230925RCR,friley@example.com,MORAL
8715,robertselizabeth,Sean Walsh,40044,CLABE,044564542065049525,1662,46,MIJJ440324V28,justin94@example.org,FISICA
4225,tracygardner,Lindsay Jennings,40014,CLABE,014418439119664831,10787,31,WAT1912225YE,jeremyhayden@example.com,MORAL
1764,megan23,Leah Hart,40014,CLABE,014417060358488431,56071,23,HAY210730YVS,burtonthomas@example.com,MORAL
2741,johnmcguire,Richard Lopez,40014,CLABE,014547874967472488,62868,43,CLA1811152J7,daniellyons@example.com,MORAL
5813,hperez,Pamela Brennan,40014,CLABE,014594484337276211,95251,7,VAN2009192O5,nicholas30@example.net,MORAL
6940,nuneztracy,Kerry Sanchez,40012,CLABE,012912000677205970,48714,34,JORL841119C7S,fieldsdonna@example.net,FISICA
9783,doylechristine,Tyrone Becker,40014,CLABE,014585561755916598,87063,19,OSWN910114UI1,yoneal@example.org,FISICA
6048,iwalker,Victor Carpenter,40014,CLABE,014981610193431336,78448,28,OBR200702S8H,allisonvillarreal@example.com,MORAL
4786,karenschneider,Andrew Cox DDS,40014,CLABE,014579009915704046,49591,28,WEB031109YD4,jeremygonzalez@example.net,MORAL
6211,brittany85,David Castaneda,40014,CLABE,014806945449112653,24210,7,VAS1901020CW,alexandriasantos@example.net,MORAL
